Time (TU),X (LU),Y (LU),Z (LU),VX (LU/TU),VY (LU/TU),VZ (LU/TU)
0.7488775080831722,0.9874090480400453,-0.0018735232751920117,0.007987680343668292,-0.014821456808547344,1.6797302075995455,0.2002760310331511
0.748931004506924,0.9874082737815645,-0.0017836058155457385,0.007998143582325975,-0.01412422191050152,1.6818785373250253,0.1908915805625217
0.748984292839766,0.9874075396952202,-0.0016939264682431163,0.008008065812484635,-0.013426789531547313,1.6839205270754587,0.18149900431819893
0.7490373788934692,0.9874068454229846,-0.0016044819525482554,0.008017451576346705,-0.012729245488046843,1.6858563742546606,0.17209975471571531
0.7490902682508591,0.9874061906171558,-0.0015152692638072212,0.008026305295718805,-0.012031676986924261,1.6876862954417065,0.16269530092410053
0.7491429667161073,0.9874055749346131,-0.0014262849171746087,0.008034631349172178,-0.011334166688102264,1.6894105416861547,0.15328704875003404
0.7491954800553047,0.9874049980404992,-0.001337525386831395,0.008042434021763032,-0.010636796086345955,1.69102938751377,0.14387638608893194
0.7492478138255211,0.987404459609933,-0.0012489873982141056,0.008049717481381065,-0.009939647787554993,1.6925431253427918,0.13446471358747822
0.7492999738151531,0.9874039593233513,-0.001160667186200427,0.008056485841285422,-0.009242799647524771,1.693952077805138,0.12505336545950319
0.7493519656171403,0.9874034968710976,-0.0010725612195954402,0.00806274309758698,-0.008546330445234842,1.6952565840951987,0.1156436859915506
0.7494037948122492,0.9874030719514316,-0.0009846658941589888,0.008068493155727266,-0.007850317448502118,1.6964570047907144,0.10623699663054376
0.7494554669131618,0.9874026842710113,-0.0008969776302248621,0.008073739823536189,-0.0071548371659701715,1.697553719730502,0.09683460608936763
0.7495069876530754,0.9874023335429106,-0.0008094923855205655,0.008078486837653645,-0.006459961459834592,1.698547132867201,0.08743775773025102
0.7495583623993921,0.9874020194908794,-0.0007222066532439884,0.008082737805489367,-0.005765765450254281,1.6994376594522245,0.07804773639390283
0.7496095966172883,0.9874017418458296,-0.0006351166782642197,0.008086496252393244,-0.005072321285134521,1.7002257352214252,0.06866578413333098
0.7496606957907463,0.987401500346624,-0.0005482185937071488,0.008089765610630838,-0.004379699205782583,1.7009118134237595,0.05929311457229553
0.7497116652364094,0.9874012947409245,-0.00046150874036743203,0.0080925492075445,-0.0036879700821917678,1.7014963616693433,0.049930947183374194
0.7497625103749403,0.9874011247838935,-0.0003749832080644955,0.008094850282815024,-0.0029972017479518234,1.7019798648899591,0.040580457664618666
0.749813236628546,0.9874009902388764,-0.0002886380125577579,0.00809667197889711,-0.0023074603993777578,1.702362822677192,0.0312427968421047
0.749863849007289,0.9874008908781585,-0.00020246980271001387,0.00809801733047275,-0.0016188162415987288,1.7026457464141296,0.02191916709675778
0.7499143528314866,0.9874008264809523,-0.00011647463357239428,0.008098889291423966,-0.0009313336818164022,1.7028291643053721,0.012610689584151222
0.7499647532748328,0.9874007968346492,-0.00003064874672493976,0.008099290717602544,-0.0002450775568799931,1.7029136171225419,0.0033184885255736155
0.7500150553704323,0.9874008017343879,0.000055011437230037934,0.00809922437242593,0.0004398869289005818,1.7028996587562313,-0.0059563096414775776
