Time (TU),X (LU),Y (LU),Z (LU),VX (LU/TU),VY (LU/TU),VZ (LU/TU)
0.42991623289238223,0.8703662510016794,0.1885987762188763,2.4283842335502997e-25,0.2635439004816484,0.3036694942719188,-6.477628322484718e-25
0.4362759895597657,0.8720508133712391,0.19051381514324187,2.387068703310233e-25,0.2662067208116797,0.29856253826631074,-6.515015344468045e-25
0.44265205119493184,0.8737565748968575,0.19240107424151576,2.3454115909597357e-25,0.26883877262761535,0.29341577891915005,-6.551549264616326e-25
0.4490447916168587,0.8754835257424605,0.19426024174762418,2.3034146672919506e-25,0.2714399067588988,0.2882295718152614,-6.587236798976818e-25
0.4554545732905752,0.8772316533403751,0.19609099713642733,2.2610797377130165e-25,0.274009952140694,0.28300426682754043,-6.622084460189192e-25
0.4618817504490581,0.8790009429177106,0.19789301213090743,2.218408625770312e-25,0.2765487170695637,0.2777402064605135,-6.656098576305864e-25
0.4683266614978206,0.88079137508026,0.1996659487012282,2.17540322763237e-25,0.2790559862290115,0.27243773293798934,-6.689285252685021e-25
0.4747896298603098,0.8826029256597941,0.2014094595707368,2.1320655112294996e-25,0.28153152121392566,0.2670971884436008,-6.721650382175068e-25
0.48127096686839244,0.8844355661580365,0.203123189243149,2.0883975012531744e-25,0.28397506180854837,0.2617189136127811,-6.753199664410387e-25
0.48777096849843754,0.8862892624731514,0.2048067733709683,2.044401305215672e-25,0.286386324913412,0.25630325107689816,-6.783938594031921e-25
0.4942899136489892,0.888163974026741,0.20645983862816092,2.0000791294710432e-25,0.28876500416619133,0.25085054775574195,-6.813872458590831e-25
0.500828064294811,0.890059653416473,0.20808200311236835,1.9554332825389172e-25,0.2911107703110609,0.24536115557686122,-6.843006346027972e-25
0.5073856676368212,0.8919762466611295,0.2096728772338871,1.910466164511149e-25,0.2934232722783787,0.23983543047872327,-6.8713451604115e-25
0.5139629526126841,0.89391369181223,0.2112320632246723,1.8651802948361817e-25,0.29570213626621344,0.23427373612590552,-6.898893612595006e-25
0.5205601288741667,0.8958719182574638,0.2127591553402085,1.8195783234353976e-25,0.29794696580065216,0.22867644556345898,-6.925656223369776e-25
0.5271773899196341,0.8978508472635794,0.2142537410360003,1.7736630129107273e-25,0.30015734322798665,0.22304393931811958,-6.951637343278574e-25
0.5338149046002105,0.8998503890517475,0.21571539952387325,1.7274373012011894e-25,0.30233282733372807,0.21737661336478095,-6.976841126402113e-25
0.5404728240867572,0.9018704444764847,0.2171437039033144,1.680904257085686e-25,0.30447295622256915,0.2116748739386533,-7.00127156621674e-25
0.5471512802253268,0.9039109041624864,0.21853822129555964,1.6340670949428873e-25,0.30657724726844715,0.20593913961939425,-7.024932495890142e-25
0.5538503791886673,0.9059716461758627,0.21989851210518027,1.586929222723759e-25,0.308645195709452,0.20016984747192873,-7.04782757381955e-25
0.5605702057506252,0.9080525369261702,0.22122413158021795,1.539494215481311e-25,0.3106762766848753,0.19436745006353404,-7.069960307963634e-25
0.5673108207975448,0.9101534300167923,0.22251462996329582,1.4917658360587246e-25,0.3126699451511353,0.18853241825578582,-7.0913340556491185e-25
0.5740722614430877,0.9122741658950914,0.22376955321916078,1.4437480373693735e-25,0.3146256366614544,0.1826652417400206,-7.111952032683453e-25
0.5808545389809403,0.914414570831236,0.2249884433901486,1.3954449798568294e-25,0.31654276756039484,0.17676643142618254,-7.131817315855522e-25
0.5876576339606929,0.916574454970118,0.22617083854681208,1.3468610695396292e-25,0.3184207344991078,0.17083652433790975,-7.150932838658664e-25
0.5944815040069275,0.9187536144240434,0.2273162750300816,1.2980009049964606e-25,0.3202589175638542,0.164876077389192,-7.169301423686283e-25
0.6013260744876741,0.9209518279438274,0.22842428670359047,1.248869346490261e-25,0.32205667867075133,0.15888567607172122,-7.186925765974045e-25
0.6081912456294891,0.9231688588306257,0.2294944070693923,1.19947146735477e-25,0.3238133645175291,0.15286592877393668,-7.203808462002607e-25
0.6150768838870109,0.9254044518152353,0.2305261688296055,1.149812618068172e-25,0.3255283054067212,0.14681747484280533,-7.219951997373754e-25
0.62198282016517,0.927658332109138,0.23151910473941048,1.0998984413191147e-25,0.32720081608845836,0.14074098665974033,-7.235358754933846e-25
0.6289088550396256,0.9299302067617922,0.232472749482681,1.0497348361750957e-25,0.32883019833287874,0.1346371655225464,-7.250031038092156e-25
0.6358547575465345,0.9322197639672521,0.23338664054450212,9.993279681929671e-26,0.33041574187279454,0.12850674312930788,-7.263971077669189e-25
0.642820255721185,0.9345266696424975,0.23426031813131604,9.486843393970511e-26,0.331956723632709,0.12235049033704473,-7.277181024002067e-25
0.6498050454517795,0.9368505700516641,0.23509332758182167,8.978107251704118e-26,0.3334524112512987,0.11616920973218135,-7.28966297662242e-25
0.6568087837825929,0.9391910893303336,0.23588521975306226,8.467142236784958e-26,0.3349020631002421,0.10996374188884704,-7.301418982466893e-25
0.6638310864768668,0.9415478284119313,0.23663555210931025,7.954022743012786e-26,0.33630492946269236,0.10373496785141484,-7.312451044540404e-25
0.670871531985528,0.9439203661288825,0.23734389053881347,7.438826289519414e-26,0.33766025506726643,0.09748380589784544,-7.322761140787752e-25
0.6779296556451982,0.9463082570673792,0.23800981014158912,6.921633944298187e-26,0.3389672797147292,0.09121121692728452,-7.332351227306133e-25
0.6850049551775322,0.9487110332560139,0.23863289720506628,6.402529917824615e-26,0.34022524116780845,0.08491819977641218,-7.341223258465047e-25
0.6920968805653979,0.9511282005980463,0.2392127497529179,5.88160229824938e-26,0.34143337523399525,0.07860580037929746,-7.349379186097268e-25
0.6992048464781812,0.953559242993522,0.23974898011470486,5.358942128887333e-26,0.3425909199304236,0.07227510082947382,-7.356820987126904e-25
0.7063282180276613,0.956003617421507,0.24024121527180187,4.834644440121686e-26,0.3436971150886655,0.06592723212729731,-7.363550659422109e-25
